ea_type,timestamp,session,symbol,source_file,action,trade_type,strategy,score,atr,price,sl,tp,reason,result,trade_id,profit,risk,r_multiple,raw
M5,2026.03.12 10:45:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),0.0,4.37,5182.43,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,JQ	0	20:41:18.673	Core 1	2026.03.12 10:45:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5182.43 atr=4.37 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 10:50:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,72.0,4.26,5182.39,,,SCORE_TOO_LOW,SKIPPED,,,,,PQ	0	20:41:18.673	Core 1	2026.03.12 10:50:00   [GoldEA] [BREAKOUT] BUY check: price=5182.39 atr=4.26 score=72 reason=SCORE_TOO_LOW
M5,2026.03.12 10:50:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),0.0,4.26,5182.39,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,GS	0	20:41:18.673	Core 1	2026.03.12 10:50:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5182.39 atr=4.26 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 10:55:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,27.0,4.28,5180.09,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,NQ	0	20:41:18.673	Core 1	2026.03.12 10:55:00   [GoldEA] [BREAKOUT] BUY check: price=5180.09 atr=4.28 score=27 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 10:55:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),10.0,4.28,5180.09,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,NL	0	20:41:18.673	Core 1	2026.03.12 10:55:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5180.09 atr=4.28 score=10 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:00:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,40.0,4.25,5182.33,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,FF	0	20:41:18.673	Core 1	2026.03.12 11:00:00   [GoldEA] [BREAKOUT] BUY check: price=5182.33 atr=4.25 score=40 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:00:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),0.0,4.25,5182.33,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,RK	0	20:41:18.673	Core 1	2026.03.12 11:00:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5182.33 atr=4.25 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:05:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,43.0,4.27,5181.05,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,HJ	0	20:41:18.673	Core 1	2026.03.12 11:05:00   [GoldEA] [BREAKOUT] BUY check: price=5181.05 atr=4.27 score=43 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:05:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),0.0,4.27,5181.05,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,EG	0	20:41:18.673	Core 1	2026.03.12 11:05:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5181.05 atr=4.27 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:10:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,43.0,3.86,5181.74,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,JN	0	20:41:18.673	Core 1	2026.03.12 11:10:00   [GoldEA] [BREAKOUT] BUY check: price=5181.74 atr=3.86 score=43 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:10:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),0.0,3.86,5181.74,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,KS	0	20:41:18.673	Core 1	2026.03.12 11:10:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5181.74 atr=3.86 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:15:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,27.0,3.74,5178.93,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,IR	0	20:41:18.673	Core 1	2026.03.12 11:15:00   [GoldEA] [BREAKOUT] BUY check: price=5178.93 atr=3.74 score=27 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:15:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),10.0,3.74,5178.93,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,EM	0	20:41:18.673	Core 1	2026.03.12 11:15:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5178.93 atr=3.74 score=10 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:20:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,27.0,3.84,5174.57,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,LF	0	20:41:18.673	Core 1	2026.03.12 11:20:00   [GoldEA] [BREAKOUT] BUY check: price=5174.57 atr=3.84 score=27 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:20:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),10.0,3.84,5174.57,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,LI	0	20:41:18.673	Core 1	2026.03.12 11:20:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5174.57 atr=3.84 score=10 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:25:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,27.0,4.03,5178.93,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,QK	0	20:41:18.673	Core 1	2026.03.12 11:25:00   [GoldEA] [BREAKOUT] BUY check: price=5178.93 atr=4.03 score=27 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:25:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),10.0,4.03,5178.93,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,EE	0	20:41:18.673	Core 1	2026.03.12 11:25:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5178.93 atr=4.03 score=10 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:30:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,27.0,3.93,5176.66,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,EO	0	20:41:18.673	Core 1	2026.03.12 11:30:00   [GoldEA] [BREAKOUT] BUY check: price=5176.66 atr=3.93 score=27 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:30:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),10.0,3.93,5176.66,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,EQ	0	20:41:18.673	Core 1	2026.03.12 11:30:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5176.66 atr=3.93 score=10 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:35:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,27.0,3.95,5177.47,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,HS	0	20:41:18.673	Core 1	2026.03.12 11:35:00   [GoldEA] [BREAKOUT] BUY check: price=5177.47 atr=3.95 score=27 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:35:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),10.0,3.95,5177.47,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,DM	0	20:41:18.673	Core 1	2026.03.12 11:35:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5177.47 atr=3.95 score=10 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:40:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,27.0,3.93,5179.63,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,NG	0	20:41:18.673	Core 1	2026.03.12 11:40:00   [GoldEA] [BREAKOUT] BUY check: price=5179.63 atr=3.93 score=27 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:40:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),0.0,3.93,5179.63,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,MJ	0	20:41:18.673	Core 1	2026.03.12 11:40:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5179.63 atr=3.93 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:45:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,27.0,3.88,5180.84,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,JK	0	20:41:18.673	Core 1	2026.03.12 11:45:00   [GoldEA] [BREAKOUT] BUY check: price=5180.84 atr=3.88 score=27 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:45:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),0.0,3.88,5180.84,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,IE	0	20:41:18.673	Core 1	2026.03.12 11:45:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5180.84 atr=3.88 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:50:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,27.0,3.75,5178.27,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,NO	0	20:41:18.673	Core 1	2026.03.12 11:50:00   [GoldEA] [BREAKOUT] BUY check: price=5178.27 atr=3.75 score=27 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:50:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),10.0,3.75,5178.27,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,NR	0	20:41:18.673	Core 1	2026.03.12 11:50:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5178.27 atr=3.75 score=10 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:55:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,27.0,3.65,5177.12,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,KL	0	20:41:18.673	Core 1	2026.03.12 11:55:00   [GoldEA] [BREAKOUT] BUY check: price=5177.12 atr=3.65 score=27 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 11:55:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),10.0,3.65,5177.12,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,GN	0	20:41:18.673	Core 1	2026.03.12 11:55:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5177.12 atr=3.65 score=10 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:00:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,27.0,3.77,5179.04,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,FP	0	20:41:18.673	Core 1	2026.03.12 12:00:00   [GoldEA] [BREAKOUT] BUY check: price=5179.04 atr=3.77 score=27 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:00:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),0.0,3.77,5179.04,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,EI	0	20:41:18.673	Core 1	2026.03.12 12:00:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5179.04 atr=3.77 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:05:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,27.0,3.89,5174.5,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,RD	0	20:41:18.673	Core 1	2026.03.12 12:05:00   [GoldEA] [BREAKOUT] BUY check: price=5174.50 atr=3.89 score=27 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:05:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),10.0,3.89,5174.5,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,RF	0	20:41:18.673	Core 1	2026.03.12 12:05:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5174.50 atr=3.89 score=10 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:10:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT(CT),0.0,4.24,5169.71,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,LJ	0	20:41:18.673	Core 1	2026.03.12 12:10:00   [GoldEA] [BREAKOUT(CT)] BUY check: price=5169.71 atr=4.24 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:10:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT,0.0,4.24,5169.71,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,JP	0	20:41:18.673	Core 1	2026.03.12 12:10:00   [GoldEA] [BREAKOUT] SELL check: price=5169.71 atr=4.24 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:15:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT(CT),0.0,4.28,5168.88,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,DN	0	20:41:18.673	Core 1	2026.03.12 12:15:00   [GoldEA] [BREAKOUT(CT)] BUY check: price=5168.88 atr=4.28 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:15:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT,0.0,4.28,5168.88,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,RL	0	20:41:18.673	Core 1	2026.03.12 12:15:00   [GoldEA] [BREAKOUT] SELL check: price=5168.88 atr=4.28 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:20:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT(CT),0.0,4.5,5168.58,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,RS	0	20:41:18.673	Core 1	2026.03.12 12:20:00   [GoldEA] [BREAKOUT(CT)] BUY check: price=5168.58 atr=4.50 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:20:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT,0.0,4.5,5168.58,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,DI	0	20:41:18.673	Core 1	2026.03.12 12:20:00   [GoldEA] [BREAKOUT] SELL check: price=5168.58 atr=4.50 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:25:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT(CT),0.0,4.81,5170.97,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,EG	0	20:41:18.673	Core 1	2026.03.12 12:25:00   [GoldEA] [BREAKOUT(CT)] BUY check: price=5170.97 atr=4.81 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:25:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT,0.0,4.81,5170.97,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,OE	0	20:41:18.673	Core 1	2026.03.12 12:25:00   [GoldEA] [BREAKOUT] SELL check: price=5170.97 atr=4.81 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:30:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT(CT),0.0,4.72,5172.25,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,NH	0	20:41:18.673	Core 1	2026.03.12 12:30:00   [GoldEA] [BREAKOUT(CT)] BUY check: price=5172.25 atr=4.72 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:30:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT,0.0,4.72,5172.25,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,HF	0	20:41:18.673	Core 1	2026.03.12 12:30:00   [GoldEA] [BREAKOUT] SELL check: price=5172.25 atr=4.72 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:35:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT(CT),0.0,4.68,5172.8,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,OL	0	20:41:18.673	Core 1	2026.03.12 12:35:00   [GoldEA] [BREAKOUT(CT)] BUY check: price=5172.80 atr=4.68 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:35:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT,10.0,4.68,5172.8,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,FQ	0	20:41:18.673	Core 1	2026.03.12 12:35:00   [GoldEA] [BREAKOUT] SELL check: price=5172.80 atr=4.68 score=10 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:40:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT(CT),0.0,4.85,5170.14,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,QP	0	20:41:18.673	Core 1	2026.03.12 12:40:00   [GoldEA] [BREAKOUT(CT)] BUY check: price=5170.14 atr=4.85 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:40:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT,0.0,4.85,5170.14,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,CN	0	20:41:18.673	Core 1	2026.03.12 12:40:00   [GoldEA] [BREAKOUT] SELL check: price=5170.14 atr=4.85 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:45:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,2.0,5.03,5173.88,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,OD	0	20:41:18.673	Core 1	2026.03.12 12:45:00   [GoldEA] [BREAKOUT] BUY check: price=5173.88 atr=5.03 score=2 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:45:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),0.0,5.03,5173.88,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,KJ	0	20:41:18.673	Core 1	2026.03.12 12:45:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5173.88 atr=5.03 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:50:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,47.0,5.27,5181.52,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,FK	0	20:41:18.673	Core 1	2026.03.12 12:50:00   [GoldEA] [BREAKOUT] BUY check: price=5181.52 atr=5.27 score=47 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:50:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),0.0,5.27,5181.52,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,GF	0	20:41:18.673	Core 1	2026.03.12 12:50:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5181.52 atr=5.27 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:55:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,40.0,5.34,5183.87,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,HO	0	20:41:18.673	Core 1	2026.03.12 12:55:00   [GoldEA] [BREAKOUT] BUY check: price=5183.87 atr=5.34 score=40 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 12:55:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),0.0,5.34,5183.87,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,HQ	0	20:41:18.673	Core 1	2026.03.12 12:55:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5183.87 atr=5.34 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:00:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND,100.0,5.59,5181.36,,,MIN_ATR_REJECT,SKIPPED,,,,,QL	0	20:41:18.673	Core 1	2026.03.12 13:00:00   [GoldEA] [TREND] BUY check: price=5181.36 atr=5.59 score=100 reason=MIN_ATR_REJECT
M5,2026.03.12 13:00:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND(CT),0.0,5.59,5181.36,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,JQ	0	20:41:18.673	Core 1	2026.03.12 13:00:00   [GoldEA] [TREND(CT)] SELL check: price=5181.36 atr=5.59 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:05:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND,100.0,5.88,5180.04,,,MIN_ATR_REJECT,SKIPPED,,,,,HN	0	20:41:18.673	Core 1	2026.03.12 13:05:00   [GoldEA] [TREND] BUY check: price=5180.04 atr=5.88 score=100 reason=MIN_ATR_REJECT
M5,2026.03.12 13:05:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND(CT),0.0,5.88,5180.04,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,CS	0	20:41:18.673	Core 1	2026.03.12 13:05:00   [GoldEA] [TREND(CT)] SELL check: price=5180.04 atr=5.88 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:10:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND,100.0,6.04,5183.1,,,MIN_ATR_REJECT,SKIPPED,,,,,IH	0	20:41:18.673	Core 1	2026.03.12 13:10:00   [GoldEA] [TREND] BUY check: price=5183.10 atr=6.04 score=100 reason=MIN_ATR_REJECT
M5,2026.03.12 13:10:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND(CT),0.0,6.04,5183.1,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,JE	0	20:41:18.673	Core 1	2026.03.12 13:10:00   [GoldEA] [TREND(CT)] SELL check: price=5183.10 atr=6.04 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:15:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND,75.0,5.85,5184.77,,,MIN_ATR_REJECT,SKIPPED,,,,,QI	0	20:41:18.673	Core 1	2026.03.12 13:15:00   [GoldEA] [TREND] BUY check: price=5184.77 atr=5.85 score=75 reason=MIN_ATR_REJECT
M5,2026.03.12 13:15:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND(CT),0.0,5.85,5184.77,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,QG	0	20:41:18.673	Core 1	2026.03.12 13:15:00   [GoldEA] [TREND(CT)] SELL check: price=5184.77 atr=5.85 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:20:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND,40.0,6.18,5174.24,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,CF	0	20:41:18.673	Core 1	2026.03.12 13:20:00   [GoldEA] [TREND] BUY check: price=5174.24 atr=6.18 score=40 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:20:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND(CT),0.0,6.18,5174.24,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,IH	0	20:41:18.673	Core 1	2026.03.12 13:20:00   [GoldEA] [TREND(CT)] SELL check: price=5174.24 atr=6.18 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:25:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,6.96,5171.94,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,RG	0	20:41:18.673	Core 1	2026.03.12 13:25:00   [GoldEA] [TREND(CT)] BUY check: price=5171.94 atr=6.96 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:25:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,20.0,6.96,5171.94,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,HN	0	20:41:18.673	Core 1	2026.03.12 13:25:00   [GoldEA] [TREND] SELL check: price=5171.94 atr=6.96 score=20 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:30:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,6.97,5171.27,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,ER	0	20:41:18.673	Core 1	2026.03.12 13:30:00   [GoldEA] [TREND(CT)] BUY check: price=5171.27 atr=6.97 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:30:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,0.0,6.97,5171.27,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,MP	0	20:41:18.673	Core 1	2026.03.12 13:30:00   [GoldEA] [TREND] SELL check: price=5171.27 atr=6.97 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:35:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,7.18,5166.63,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,HM	0	20:41:18.673	Core 1	2026.03.12 13:35:00   [GoldEA] [TREND(CT)] BUY check: price=5166.63 atr=7.18 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:35:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,0.0,7.18,5166.63,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,DR	0	20:41:18.673	Core 1	2026.03.12 13:35:00   [GoldEA] [TREND] SELL check: price=5166.63 atr=7.18 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:40:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,7.61,5161.84,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,DH	0	20:41:18.673	Core 1	2026.03.12 13:40:00   [GoldEA] [TREND(CT)] BUY check: price=5161.84 atr=7.61 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:40:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,0.0,7.61,5161.84,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,DE	0	20:41:18.673	Core 1	2026.03.12 13:40:00   [GoldEA] [TREND] SELL check: price=5161.84 atr=7.61 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:45:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,7.67,5159.05,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,EK	0	20:41:18.673	Core 1	2026.03.12 13:45:00   [GoldEA] [TREND(CT)] BUY check: price=5159.05 atr=7.67 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:45:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,30.0,7.67,5159.05,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,HK	0	20:41:18.673	Core 1	2026.03.12 13:45:00   [GoldEA] [TREND] SELL check: price=5159.05 atr=7.67 score=30 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:50:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,7.82,5152.07,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,GF	0	20:41:18.673	Core 1	2026.03.12 13:50:00   [GoldEA] [TREND(CT)] BUY check: price=5152.07 atr=7.82 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:50:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,30.0,7.82,5152.07,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,FH	0	20:41:18.673	Core 1	2026.03.12 13:50:00   [GoldEA] [TREND] SELL check: price=5152.07 atr=7.82 score=30 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 13:55:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,8.25,5151.24,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,DQ	0	20:41:18.673	Core 1	2026.03.12 13:55:00   [GoldEA] [TREND(CT)] BUY check: price=5151.24 atr=8.25 score=0 reason=HIGH_PENALTY_REJECTION
